"gene","PC_1","PC_2","PC_3","PC_4","PC_5","PC_6","PC_7","PC_8","PC_9","PC_10","PC_11","PC_12","PC_13","PC_14","PC_15","PC_16","PC_17","PC_18","PC_19","PC_20","PC_21","PC_22","PC_23","PC_24","PC_25","PC_26","PC_27","PC_28","PC_29","PC_30","PC_31","PC_32","PC_33","PC_34","PC_35","PC_36","PC_37","PC_38","PC_39","PC_40","PC_41","PC_42","PC_43","PC_44","PC_45","PC_46","PC_47","PC_48","PC_49","PC_50"
"S100a16",-0.0383784954440057,-0.00300634797342995,0.0385620292857685,0.00713686864399879,0.018481046267951,-0.00345078610075507,-0.00652214135583635,0.00246756556184428,0.0156097979665424,0.00299911014484185,-0.0100854053261462,-0.0296812762229059,-0.0280110285961509,-0.00647842757933889,-0.024972668997007,-0.01225089604613,-0.019621392823376,0.0188426665871437,-0.011318654277114,0.0173919996362967,0.0194815708549049,-0.0119499089616982,0.0001668148892992,0.00180873410719482,0.0391410704962974,0.00635329479112283,-0.0107374500842966,-0.00271027593500064,-0.0114083582906532,0.0248289852963252,-0.0104274962289333,0.0263589223401712,-0.0122298339338056,-0.00480376191027526,-0.0210369108422926,-0.00528320916963615,-0.0152385377131519,0.0100830793344104,-0.00442428733456295,-0.0137911208859207,-0.0394775730729278,0.00622098414817663,-0.0200839189859978,-0.0107737372205554,0.0163094750429421,0.00572245666843476,0.0108381524304898,-0.00928059561586497,0.0312374656009812,-0.00125072521914443
"Pydc3",0.00294398477635241,-0.00175926730687649,0.000807382271870773,-8.32096237495736e-05,-0.000216935420307497,-0.0121117345118861,0.00335036829977121,-0.00498095371816367,-0.00349535183540271,-0.0211928285538328,-0.00553251910717915,-0.000139609902373885,0.016001409250989,0.0116019348448096,-0.0141609785181013,-0.0207734881570105,-0.0332700080845174,-0.0150754484791844,0.0314239554457508,-0.00990770949715656,-0.04689637458093,0.0287467675788436,0.0239440374594707,-0.0214073445433035,0.0101859832329559,-0.00901161778212752,-0.00571132117952809,-0.031768384073463,-0.0178847002303274,-0.0133236727909583,-0.0035704558081572,-0.0176374901744831,0.0172950597259803,0.000582805317134001,-0.0158972183962819,-0.00924814914591422,-0.00459110059218868,0.00959862414632465,-0.0152813190889326,-0.00084715225765497,-0.0354772311828954,0.00148468153961233,-0.00242125451235049,-0.00460731513609307,-0.0152061847785729,-0.001783058135797,-0.0122065947858974,-0.0106419706079795,-0.0116684829983233,0.00139554038702335
"Coq7",-0.00744292099117327,0.015869804170633,-0.0108102784986879,0.0016838725364154,-0.034087413026459,0.0023491569900232,-0.0183182620439914,-0.00752084017495499,0.00115731539202598,0.00918041400106044,-0.00181141976185482,0.00116083215003893,-0.00658998898325364,-0.00183033061586206,-0.00239874426975281,-0.0136183264103015,-0.0278967775347969,-0.00490910587366917,-0.0118738697865103,0.00122990180368751,-0.000817681648983924,-0.0224737913825654,-0.0026520392447777,0.00227875305817956,0.00749716512603146,0.0184380228420712,-0.00972216755316934,0.00581369989830437,-0.00176728341972484,0.0236068206634251,0.00486453441950759,-0.0173001108571704,-0.00118330561823381,0.00715897400848228,-0.0105021758324131,-0.0140876934577568,0.0115266764884607,0.0106874758579531,0.0052000498731035,0.0073920880379999,-0.00772526276178166,0.00793376737753573,-0.00865272694601545,-0.00364951628409654,0.000678712599161485,0.0138479017113335,-0.0100706573345879,-0.0192387690414401,0.0116928873849635,-0.00695997192551647
"Nat8",-0.007582324100261,0.0211562394712695,0.00882674072972072,-0.0155661193333473,0.0087830108324208,-0.00085669096302191,0.00234105969273953,-0.000469487656662614,0.00253381343852556,-0.00163748355218405,-2.20499573013619e-05,0.00171742179681147,-0.00220181457475383,-0.00240929603282151,-0.00327456030483361,-0.00206505355086405,-0.00306453036669501,-7.82029457744511e-05,-0.000520845743681674,0.00323881073140201,0.00232424700953232,-0.000801423938805471,0.00401326114798598,-0.00121649148354853,-0.0160729409891125,-0.0010886666762543,0.0120565305853984,0.0175379183377946,-0.00948924801337214,-0.010143489584505,-0.00415871535494813,-0.00622777483796508,0.00571472554059875,-0.0114830532139445,0.0040277522555932,0.00727546933189327,-0.000460225517730824,0.0087799691667995,0.00215035212244183,-0.00594363856061691,0.00501466907359084,0.00926383052831165,-0.015360691431897,0.00629114884942829,-0.00199435142308284,0.00298643487049493,0.00493190237088222,-0.0131223252530058,-0.0337294892642457,0.00567080635096771
"Cntn1",-0.00746948872416544,0.0157969616971636,0.00132348855966044,0.00183944051737162,-0.0228079325451714,0.00267529838545615,0.00233249425313613,-0.0050559085120892,-0.00259819386886266,0.0021104075902388,0.00377463853481108,0.000547636660475388,0.00125612403779813,-0.00263094666524971,0.00150650303816053,0.00828651016553033,0.00897227964271008,-0.000318668920934359,0.00624600310802419,-0.00372839616165081,-0.00234300050020682,0.0348889376591533,-0.0015960163973361,0.00812024327973584,-0.0136779186135518,-0.049631895503496,0.0110245787155035,-0.00993366789643693,0.0181805658393867,0.0172613282114218,0.0252935713375156,0.0383274281017106,0.0298895417022641,0.0102327126045562,0.000101238665035501,-0.00374115759704463,-0.00010281784892833,-0.00222633731713326,0.00535418445430361,0.00124515927516407,-0.00282349870859792,-0.0029105020535405,-0.0051824429450693,-0.00158845254179626,0.00496534486791127,-0.00881148878537795,0.0107749241988955,-0.0274392889943372,-0.0186165270529322,0.02425626790077
"P2rx7",0.0222742860477037,0.0074646230265882,-0.000776658871761931,0.000175981340188049,0.00323074750172593,0.0129019732719391,-0.00389887484663258,-0.00465905814526132,-0.00368983062088506,-0.0432123914456609,0.0326888250771484,-0.0206898055026545,0.0118562895469997,-0.000100614725797397,-0.0135363474954858,-0.00759357917885152,-0.00634235049596658,-0.000755146977668778,-0.0092754583579613,0.00837188363051388,-0.0055962387606803,-0.00417419606850926,0.0222367224222782,0.014253576094188,0.00194007144945968,-0.00979162703364496,0.00876758162954676,0.00209176285741705,0.0125395156059226,0.0066391696119501,-0.00184445135962164,0.00359624767560009,0.0022952825061651,-0.00652380650434987,-0.00945788009664415,0.0107057844934144,0.00100853308156715,0.00672072707575687,-0.00862657110973146,0.00679386301344015,-0.00377533351224956,0.0128612178412137,-0.00306213662043666,-0.00652300852542033,-0.0083917614861571,-0.00595713373807633,0.000968303923119953,0.00772339882368012,0.00797901301262582,0.00771587802343098
"Tmbim1",-0.00756069055062604,0.0159082344280694,-0.00179204381015759,0.0211859820413371,0.0151575760055172,-0.00558391444765264,-0.0191066674494163,0.00433468075491196,0.00905840463320958,-0.000987450718259249,-0.00287632443352728,-0.0136142589316406,-0.00703730999676157,-0.000665649202081468,-0.00620968305677366,0.00388769194421558,-0.000500706321125434,0.00316356634287002,0.0139141866466733,0.00112834540705313,-0.0069911459110229,-0.0031811984893376,-0.00162243576775914,0.00977025357091398,0.00347314335781239,-0.0197678859924949,-0.00015237476970109,0.00525674274577938,0.0110587219376217,0.0135378636257178,-0.0150859801981957,0.0142944038531527,-0.0204382581137498,-0.0122570050563492,-0.00902662920445244,-0.0144597874406145,0.00130315681293084,-0.00450916527658372,-0.00271002249508488,-0.00222756538274811,-0.0309389184515423,-0.018395506120287,0.0140060546192834,-0.0232017518085165,-0.00449298759516058,-0.0198431674416127,0.0102557529950265,-0.0250957111747562,0.0236798511834356,0.00724230393935004
"Serpinb9",-0.014068454048801,-0.0205664159365652,0.0103154614530133,-0.00203212630710436,0.00512460037809623,0.00174297405934544,0.00275404596543858,0.00202221347950177,0.00620051144841493,-0.00529787247528286,-0.0104627801765943,-0.000165277965087351,0.0103807169107507,0.00478351910099601,0.0199120663793593,-0.0370658642744503,-0.0496135869459513,0.00928431566857907,0.00124841288930072,0.0287381010212052,0.00382074788319508,0.0208501896534382,-0.0065228084448004,0.0194065744323324,0.00988782156910685,-0.0115773581508717,0.00513552708577418,0.0159375286123261,-0.0191210779746456,0.0171095284815083,-0.0112493501861554,0.0188405007855035,-0.00778311255710995,-0.00230951995290924,-0.0113822852787634,0.00261603873952121,-0.00381214702108205,-0.0223209857909298,0.00138297817523079,-0.000346887577999114,0.0224414297737802,-0.0150801785752274,0.0127948257773634,-0.00917136761130182,-0.02168884610761,0.0292570500866142,0.00139018619657484,0.00564864608956917,-0.0104396185899962,-0.00571965507400087
"Il10ra",0.0356554095126455,0.00785252637931913,-0.000611243596698041,0.000927936410545497,0.00436624337704129,0.0296472628604243,0.0305244982662409,0.000414228140293698,-0.00246275924353233,-0.00304238854738268,-0.00987974750338259,-0.017781484274582,-0.00743882543195689,-0.0139613482647041,0.00153799329762022,-0.00840346301507937,-0.000894713211906868,-0.00261765080878139,0.00307522843551948,0.0128963516200294,-0.0189365402649918,0.00641315510843282,0.0269584895980495,0.013832331321981,0.00266017066988709,-0.0023503617357119,-0.000265454368288051,0.0049332795232488,0.00050526873288528,0.00703363453636312,-0.00869640679831793,-0.00139641091816926,0.00538211656638394,-0.00871985278390928,-0.0123984913042637,0.00854670460898033,-0.0016782196009896,-0.00134126886654262,-0.0148389061545055,0.00675683477068156,-0.0142573984949073,-0.00876889150003538,0.00444136084091892,-0.00322395247225638,-0.00175080741868714,-0.0020560614998624,0.00596694056120852,0.0146573336185951,0.00659393870241866,0.0111092728733271
"Socs1",0.0139729783179766,0.0024899934959783,-0.0021507062123702,-0.000582014704158329,0.00146424328677698,-0.00516644218171538,7.04581210352384e-05,0.00392509122923581,0.00135957968512536,0.00281901179625266,-0.0131478242573684,-0.00379593531950083,0.0211525935465568,0.0251453481387168,-0.0107127901184943,-0.00419100009372993,-0.00484118021720844,0.0153858600903879,0.0400970061523691,0.0212059985628723,-0.0156885527637201,0.00412146921156913,0.00342474276637911,-0.00436748996144579,0.0114175757621128,-0.00126473184306128,0.000923050828951238,-0.000951278837146687,0.0145839350959469,0.0098061613300394,-0.0302122826947435,0.0064479289377549,-0.00576348616214512,0.00155242138672826,-0.0235692564343253,0.0121721131500966,0.00274617133397963,-0.00767617813149511,0.00873753991303324,0.00812820611569757,0.0160553234214623,0.0131039542888668,0.0229262436487607,-0.0010449422227162,0.00892522845526834,0.00997180958845909,0.0105564455520989,-0.0108302475648056,-0.0585956089495469,-0.0458623382664342
"Pou4f1",-0.000114836825884988,-0.000502660573695603,0.000224099730477299,1.52904499446727e-05,0.000192537632211095,-0.000291048902533603,0.00022508807537647,0.000184608969521713,0.000645820014023639,-7.55514876909283e-05,-0.00145889285251073,1.2578526987247e-05,-0.00142092997776349,0.00179052754688339,-0.00286532388006866,0.000511146145434298,-0.000902816085032098,0.00124952015706292,-0.00074271590093897,0.00160869359020556,-0.000291068914764096,-0.000984831094322609,0.000783544698382442,2.46307363789448e-05,-0.000321391221070686,-0.000804596958052687,0.00104321337754363,0.000117756148792694,0.00112751555620646,0.00212132535011823,-0.00102065346999544,0.00190845402193933,0.00151612339092789,-0.00414572638308326,-0.00310091431908353,-0.00219615268927951,-0.00345086907004131,-0.00197247422168692,0.00164404815232363,0.000621945704003398,0.00286393412613452,0.00351043199594717,0.00321059188419519,-0.00131407925369217,-0.000956276868638376,0.00682372559254988,0.00487835363224619,-0.000177530817447726,-0.00591893758794303,-0.00491639638703921
"Aurka",0.00149941561336924,0.000739843637908575,-0.000339459512859807,0.000714483480310635,-4.03645649440544e-05,-0.00190878056544864,-0.00342247042564249,0.00102080281180767,-0.000392685696961553,0.000398473201887256,-0.00390459481445653,0.00139146465461363,0.00211283335742887,0.00285823515745578,-0.00404372799180513,-0.00448977186172229,-0.00790127690733106,0.00366961589992377,-0.00130207542465517,-0.00458416797062688,0.00409696664364254,-0.0127336403734463,-0.0109400790326694,-0.00194692219494366,0.00518375213216214,-0.00866992204696287,-0.00281441672630484,-0.0107380653241762,0.0129030728381802,0.00313763643502341,0.00392820769245101,-0.0145937534810774,0.0302150317860645,-0.0428724925690747,0.0156824378011506,0.00037634846657338,0.0159522062314703,0.0225949958750296,0.0240958405773199,-0.0504114740736656,0.000562316371070118,-0.0281937583742013,-0.0133757557089698,0.0249625630527234,0.00226841191413619,-0.00345250972165451,0.0143168610204797,0.0182141271188126,-0.000775240670877163,0.00868167185602308
"Cyyr1",-0.0227218607169931,-0.0346190369840193,0.024454780417313,-0.00104888259279201,0.0103153200863991,-0.00274373189780995,-0.00966172945909697,0.00743340960264113,0.0151427171806067,0.00587469698364777,-0.0118815988692216,-0.0320859096888107,-0.0210571358574897,-0.0149230228020812,-0.0361518023674554,0.000229685133174916,-0.000893503736718125,0.000702030880748958,0.0109574457976811,0.00289607638197771,0.0183033155041526,-0.00945616023124291,0.0262905811309568,-0.014455196546476,-0.0080869561941746,-0.00249880334843933,0.000315441440400538,0.0127918395950986,-0.0281608322320885,0.030693652910947,-0.0109555992859452,0.0398600563106544,0.0386899433881829,0.000970383088270946,0.0242598363079233,-0.00810233562989369,-0.0218901310697363,-0.0206590970015235,-0.00301303855042871,-0.00358480520278104,-0.0104376515209915,0.0083728750996182,0.00215570197970639,0.0108241754093375,0.00409451450222658,-0.025504011692965,0.000501466401455432,0.0158354930355699,0.0133680433401179,0.0106117958195593
"Ppp1r15a",0.0247188219241346,0.000640176901422038,-0.0229745646488683,0.000247049256804974,0.0117595592037251,-0.00743977388020638,-0.0109694848562765,0.00291741321093431,0.0198882134682506,0.00507029787051539,0.00196702117315928,-0.0317446552576777,0.012092838748101,-0.0046548259446393,-0.0104563664554499,0.0222027978795397,0.00649573819520449,0.0444410972556317,0.0618142595829356,0.0447029417854629,-0.0151464243960979,0.00446570239462766,0.0377801916048567,0.0220664429700239,0.0270630269545297,0.0126305621596842,0.0153639298367012,0.0213824892029631,0.0200570763505827,0.0219341337498309,-0.028164704782829,-0.00359999204913917,0.00453167159001887,0.00259155320990492,-0.0292685417674537,0.0102161570285222,0.0166899201696061,0.0344680651624757,0.0258881843773106,0.0041833664512174,0.0142842713379692,0.0193569037806909,-0.0131545714426732,0.00748569289689775,-0.0132824653293084,-0.015905626054831,-0.0122655014841995,-0.0219117208014873,-0.0615523895271524,-0.0326469721015508
"Slc37a2",0.0193935773615149,0.00722490297695215,-0.00237518420467955,-0.000378413059639999,-0.00877157371245965,0.0018880018837229,-0.024462381263421,-0.00374698783580429,0.00615946160183756,0.00749211240157346,0.00581939734830554,0.0162070658718584,-0.00998353193540579,0.00855962742278532,-0.00464799140691038,-0.0185753754730553,0.00553905237079352,-0.0252022359685622,-0.0377809998135758,-0.00455190675569731,0.00903912061859785,0.0046285758980106,0.0332886321112569,0.0435353930394918,-0.00144459546025819,-0.0301998620938109,-0.000101596755935173,0.000305874291072226,-0.00237329374765033,0.00386988711898924,-0.0126094357410113,0.023490904168718,0.00146067968663717,0.0112552947980088,0.0180409970466284,0.011971962028738,0.00464344897472316,0.00886764682574727,0.0132594995834261,0.00980927757041786,-0.0108771829686699,0.000458103026341705,0.00457856121579308,0.00385165873862972,-0.00605617192674954,0.0189525641401888,0.00620293057101883,0.00310735177293726,-0.00603284063514701,-0.000756725051301245
"Gm9946",-0.00736182605830018,-0.0112283855724474,0.0085866956030433,-0.000289982302361608,0.00312423056717936,0.00287691908603829,0.0100561600265391,-0.00256644791132577,0.00225825159734072,-0.00714391209694292,0.00252814126384201,0.0195223760411441,-0.0326143457333476,0.0195771248176127,-0.0360444886828865,0.00250071425908759,0.0153398107015381,0.0129086970288603,-0.00839238105294731,-0.00798654657922232,-0.0199625409738591,-0.0416718352257669,0.0105144135644904,-0.0316848443443943,-0.0122697938016933,-0.00194480594854821,-0.00602040584832753,0.0153666144501268,-0.0273549207151904,0.0335194448504595,-0.012429608420253,0.0591134684204206,0.0192999940939845,-0.00942237104988168,0.0308779232968248,-5.82877014950217e-05,0.0231075244297478,-0.0539171996113344,-0.0165613738227878,-0.0369628835315531,-0.00168426069462237,0.0218221925416184,0.00590779009205193,-0.0419506531706795,0.041599002965614,-0.0314260493539144,0.0466948216314698,0.00419930170006148,0.00398129442053833,-0.049447672314012
"Dcdc2a",-0.00526513371517168,0.00612612430069324,-0.0093924720234621,0.00183224757163508,-0.012456324077841,0.000990402574039328,-0.00352861212215104,0.0441071571067208,-0.0367352130758388,-0.00590851728436007,-0.00526487070616465,0.00162814214317424,-0.00809174347607166,0.0147134793643046,0.014332744827183,0.00175517132448713,0.00353544951088491,0.00395617366852938,0.00264851857893182,-0.00125266551565981,0.0108032812174079,-0.00295316744623866,0.0233097630811534,-0.015024027583495,-0.026056466973981,0.0321683013824516,0.00256251863781481,-0.0454590303115003,0.0140643890405432,0.00791339929389134,-0.00969571885900948,0.0200332392453761,0.00829396807880719,-0.00445996898510393,0.00727374665823528,0.00805859273724493,0.0193316184375946,0.00455018539340457,0.00733768036974903,-0.000508538116799677,0.00220745625875999,-0.00620016895268855,0.00332037264324334,-0.044500935404069,-0.0479424715306402,0.015549352508269,-0.0361941703333765,0.013142343867785,0.00332741853179151,0.00993776602372565
"Adh5",-0.0029475242622553,0.0050662680409259,0.00472103884368513,0.00604051519743281,-0.00457414575813183,-0.00131279828714932,-0.0137301312440671,0.00230747894227658,0.00498077982128693,0.00231928199579533,-0.0132001928706895,0.00231043197034185,-0.0131209300393726,-0.00338868138754113,-0.00559826921833177,-0.0173671694152973,-0.0204636146781906,0.00806717545396136,-0.00616296008535163,0.00998059420156995,0.00583427830122128,-0.0398342802013705,-0.00354848271353085,-0.00687911646058057,0.00291101598752449,0.0016061994224362,-0.0164946683686143,0.00124043030941325,-0.00251056145180147,0.0170972212225494,0.00812535825076039,-0.00714900495478926,-0.00547252289114251,0.00282195553476183,-0.00166944066616268,-0.00278332995024134,-0.00100230391026433,0.00490699778012747,-0.00926664414291144,0.00347776911111155,0.00221906416252319,0.00439388492057308,0.00585815055200449,0.00663858892287389,-0.00463140207704115,0.00709030106959176,-0.00891936926545528,-0.00692027214414856,0.00695380601169059,-0.00209260494164512
"Mras",-0.00760242406244123,0.025374616320026,0.0117024405019299,-0.0194571032345577,0.0155663420786589,0.00172618480558007,0.000883840312299871,-0.00208369859418606,0.00308667829878035,0.0013760024274046,-0.0025887148583294,-0.00173975825985998,-0.00487932856001489,-0.00309354145085479,-0.00136775918476833,-0.00584017517324965,-0.00908973544439434,0.00155050066039016,-0.00714960123930268,0.0126387437249003,-0.00114103570155344,-0.00856249200025705,-0.00182207565016143,0.0110892077096555,0.0161833693596338,0.00286717489419785,-0.0101749059915978,-0.00576301139130432,0.00786492432846258,0.00759898045481649,-0.00134821826415802,0.0108889128330125,-0.0240299206335603,-0.00541998172149128,-0.0257996915258316,-0.0134773070589053,0.00617450899101731,0.0138612856729833,0.0101004106293008,-0.0131228226994486,-0.0232778148900887,-0.0169830316715387,-0.00929691175673462,-0.0159933572862364,0.0191208263319767,0.0134852597303009,0.0142102683502663,-0.00754016102451304,0.0266122442250042,-0.00118553971992201
"Fxyd3",-0.00104039009934654,0.00319856770729661,0.000888868515789068,9.44269023910204e-05,0.000922621936254294,-0.000317495496701991,-0.000137180205150428,-0.000549327554183274,-0.000482319805697817,9.17353003560931e-05,-0.000152389071631344,-0.000124281224808345,-0.000407820684269032,-4.91509119761624e-05,-0.000189227688232334,3.42589116996491e-05,-0.000222540921403273,0.00157283962690305,0.00131032781963293,0.000437894283963516,0.000992629203088341,-0.00119749854403811,-0.00117521441420016,-1.42197393559666e-05,0.00501829911019237,0.000358120277057078,0.000150547747868375,-0.00118120840562401,-0.000899659884762663,-0.00126428285775583,-0.00102701044849964,0.00112205336333012,-0.000479505724192295,-0.00245667722666461,0.00402303745864218,0.00136720069855078,0.00137940645527627,-0.00183973883755786,0.00263478504591278,0.00544946089333366,-0.000445092163677235,-0.000980703250951432,0.00159414469069417,5.40382825219234e-05,0.00214637189886273,-0.00565351076572519,0.00131349135970876,-0.00182805324273087,-0.000459128561737628,0.00627439408182808
"Thbs2",-0.00170274867361779,0.0030902795047021,-0.00373129062918229,-0.000656815318243838,-0.00292349040438198,0.000389975405864199,-0.00272733545177746,0.00580239249607615,-0.0103247650717507,0.000794557613060876,-0.00230569594533688,-0.016231110644196,-0.0116292674776486,0.0324429579078004,0.0241922699226342,0.0037139381747034,-0.000726405601858015,0.000657543002992013,0.00217508625568251,-0.00288340594392663,0.0073123929376245,0.000717698365476344,0.0114220104416351,-0.0152144771343162,0.00612516146597244,-0.0188763108422896,-0.00144624381486136,0.0052412809646362,0.00347131246181134,0.00782313370965368,0.0088504851728577,0.0110776976931808,-0.0049527491903552,0.00021342599245415,-0.00646972331277145,0.00117607309669845,0.000118196145747699,0.00166324666026761,-0.00129586933895992,-0.0187211626464433,-0.00113345498421617,0.000262324536046891,-0.000221806246166812,-0.0282719610718305,-0.0174865533585237,0.00482857615385963,-0.00690297975067829,-0.0304097819665096,0.00599191502294506,0.0164009482902131
"Pole",0.000382173491845933,0.000602089592068833,-0.000208892779243089,0.000100172157250775,0.000239028263604535,-0.000481045413330593,-0.000280833517164155,3.5373784480338e-05,0.000155570948312654,-0.00064525144208232,-0.000892852149632181,0.00012476411279671,0.00163480334720176,0.00153774236412825,-0.0010505362742619,-0.00188856971220881,-0.00072895116029557,0.00122334241265453,0.000324339290074315,-0.00204789100420903,-0.000236204360167475,-0.00179696835540083,-0.00367752206202776,-0.00167654588213346,2.79621831159435e-05,-0.00175309415729453,-0.00180889280572977,-0.0016582852374801,0.00193457908080264,0.000415837687849638,0.00127054061135499,-0.00259407264812574,0.00417710427405204,-0.00510652064785543,0.000768819051157855,3.05397361985313e-05,-0.000917064919074672,0.00144174558586728,0.0026784464410646,-0.00568907898192961,-0.000270064121644065,-0.00316226211111081,0.00152243729893346,-0.000699072725903052,0.00345570019954047,0.000870466970659558,0.000667441419238514,-0.0014052300458437,0.00152259050119431,-0.000370752138549302
"Slc2a4",-0.00891992905012041,0.00432044125437206,-0.039774903025029,-0.00381204375777587,0.0120626061098579,0.00496496493442322,0.00633540917297244,-0.014964448820435,0.0160140833962452,-0.000202854692873721,0.00648972925311947,0.00905443154836113,0.00399267662952759,-0.00230235071448208,0.0032759933352822,-0.00111845684468208,-0.00434709609404509,0.000418228886033692,0.00231178209199986,0.00306436688706091,0.0114015189731026,0.00860489622651268,0.0159149890709705,-0.0147054147563443,-0.0032339831096019,-0.0063872083268506,-0.00921474222286593,7.34491280654606e-05,0.00102958505085211,0.0110868211436482,0.0049589642185923,0.00300090307049283,-0.00674995881539702,0.0044009949444805,-0.00677743149202468,6.0576761602991e-05,0.000760328625049499,-0.0004878431508198,0.0028299645823625,-0.0124413027104172,0.00651170980155215,0.00397641808381946,-0.00932553164639232,0.00462957664088936,0.00523198609652795,0.00308672135243103,-0.00702877207846116,0.000148277861711573,-0.00985605553337356,0.00292415393738989
"Zfp365",-0.006608251295432,0.0150518297758384,0.00065776069164212,0.0374597332400192,0.00201536196317334,-0.00125752269239118,0.00111088237231344,-0.000531675948403347,0.00424614496008772,-0.000713348924874535,-9.9495457471415e-05,-5.88098921565162e-05,0.000303680821631664,-0.0012018970759995,-0.00187996454715403,0.00102134887865224,-0.000650181525785546,0.000929330062948054,0.00597245559139331,-0.000584216886537114,0.000621985542611,0.000982846544860313,0.00538130056535046,0.00180721074396335,0.00515484713641208,0.00123760414152775,-0.00167655162142573,-0.00453806286027184,-0.00328901642001713,-0.000354455257738093,-0.00329002280219363,-0.00687886219349767,-0.0111780901673158,-0.00345059440864518,0.0152126100027764,0.0197257914695652,-0.00277075078916271,-0.00389815312993039,-0.0057333252399843,0.00118996000721433,-0.00208428827840533,0.00115345762635942,0.00307964678760634,0.00512063021153007,-0.00836402436813402,0.00170499997356331,0.000511703968664898,0.0106255576239937,0.0108617313792206,0.00406461436241636
"Plppr3",8.85679423962444e-05,0.00184534417774258,-0.0014177095026921,-0.000731429836511708,-0.00336755888700226,-0.00282471685326991,0.000879976977445721,0.0169590688948383,0.00596075014265804,-0.0100225919730772,0.000203571915723404,-0.00101661236455626,-0.00269000890706878,0.00512715211148984,0.00488046205236481,-0.00330065877627868,0.00427643810487745,0.0011580543218964,0.00139426223097401,0.000147404704636785,0.00299262472507818,-0.00217916246345992,-0.00968359031322967,-0.00482880111797394,0.0123288005140952,-0.00333688864502703,-0.00757353032925511,-0.0115053376293226,0.0119850074006004,0.00949584213528393,0.00429851198030424,-0.0034448183948818,0.0133324942453747,-0.000432883349574455,0.0183421656242055,0.00336483781506433,0.00209409673166413,-0.00116899962359364,0.00145487279639565,0.0126970383483266,0.000790756630391835,3.21219695233656e-05,0.00710607238730337,0.00835882452639638,0.00493583982194618,0.0130515733418613,0.0110554802487102,-0.00826895557913675,-0.0101853736186356,-0.00744938532867905
"Spef1",-0.00644041884547637,0.00264586000986725,-0.00344741657978994,-0.00335384336151352,-0.0180816445572884,0.000945016575152448,0.00928082669032413,0.0549774565579046,0.0320649090007831,-0.015943646892157,0.000595411539845464,0.00362855554837172,-0.00151065568142314,-0.00232034957245161,-0.00817238683167237,0.000393269619274898,0.000137127333890399,-0.000586406788867364,0.00288687101695519,0.000608989482417722,0.00431249297762921,0.00271064124767442,0.000135861684205163,0.00627066926106365,-0.0188098728066268,0.00062650923749693,-0.000591153674948408,0.00566793380542657,-0.00487352743212693,-0.0209831573249443,0.00186193861190796,-0.000923588900562767,-0.00205015083949079,-0.00896841542392301,8.75120676729706e-05,-0.0132009338923767,-0.00391084912830958,-0.00482034205586239,0.00600493007467447,0.0049021516978778,-0.00328013582296931,-0.00246841489765306,0.000321726863629299,-0.00755055502597713,-0.00447008268178059,-0.00651062513506855,0.00741775936878748,0.0120035318649532,0.00737651659545343,0.00116626256550219
"Cyp4f14",-0.0107962828563856,0.0307506753861913,0.0131364724450246,-0.0208740644227929,0.0170958340020194,-0.00267041898567348,0.00170399521538039,-0.0101778231972166,0.00105985230117922,0.00147511344096553,-4.49171211675167e-05,-0.00122085607903561,-0.00121639222369656,-0.00519923472685857,-0.00411059197723701,-0.00743187332609616,-0.00766605047674569,0.00182410620326484,0.000109272282524735,0.00318026388675228,-0.000177519753955524,-0.0121919287757735,0.00869851464943164,0.00348521137969432,-0.0106308183323786,0.00942337115581637,0.0128063400885194,0.00565748243902037,-0.0142792643442341,-0.0227102043153946,-0.00590424216708961,0.00575977931783195,-0.00617611163383774,-0.00387107228824923,-0.0121818224942737,-0.00340882572278806,-0.000281976862982361,0.00796268277705573,0.00293274270816867,-0.00974364653667937,-0.00389596194885928,0.00300121685351833,-0.0206849587817247,0.016571829095076,-0.00167256755768729,0.0118127145954716,0.0065045281889348,-0.00410599697192967,-0.00378295360234458,0.0110723318127361
"Man2b1",0.0418940895682403,0.0092078305690746,0.00059623935935776,0.00036790192318998,-0.00286248170306693,0.0308393017462076,0.0263672122842615,-0.00607572671480598,-0.00520116562811344,-0.0239553205556999,0.00576358817816408,-0.0256374447102503,-0.0083554090050896,-0.0168916567080867,0.000774709504309855,-0.0113570056887765,-0.00632606831536535,0.00781803505011297,0.000334195701113386,0.00137339747107575,0.00169228842802143,-0.0036306338529691,0.0111879081817655,0.0175031687678242,-0.00238610790396479,-0.0189093475964011,0.0013454743209009,-0.0079793087645587,-0.00738163944223921,-0.00123059408951764,0.0141797444573226,0.022656929093354,0.00358181035878294,-0.0199084506076809,0.00686214432542019,0.00972964044541412,-0.0020588833974265,0.00461819121399818,-0.00282815275838837,0.00244635510947018,-0.00654903951127319,0.00389710708869583,0.0078933268373594,-0.00100212611459723,0.00219634183275545,-0.0241507320860012,-0.0170283352198537,0.00725115452476286,0.00444849769370872,-0.00762312541599407
