gene,importance,rank,method
Serpine1,0.32101446284319857,561,Logistic Regression
Nebl,0.32089872626396354,562,Logistic Regression
Osm,0.32088463191819194,563,Logistic Regression
Npl,0.32065566881635615,564,Logistic Regression
Il6,0.3206410468751194,565,Logistic Regression
Cmbl,0.32038148913315256,566,Logistic Regression
Prune2,0.32015707656893916,567,Logistic Regression
Rad54b,0.32012807423968137,568,Logistic Regression
Ggt1,0.3198447152124362,569,Logistic Regression
Car8,0.3198052292415929,570,Logistic Regression
Cd300ld,0.3198011207906641,571,Logistic Regression
Ramp1,0.31960767953819164,572,Logistic Regression
Axl,0.3194493736160291,573,Logistic Regression
Oas1g,0.3192297129142022,574,Logistic Regression
Hapln2,0.31908077086511455,575,Logistic Regression
Kazald1,0.3188455571068289,576,Logistic Regression
Serpinh1,0.3187650418002505,577,Logistic Regression
Pkib,0.3186783268237142,578,Logistic Regression
Gsn,0.3185856651465129,579,Logistic Regression
Marcks,0.31829953792035687,580,Logistic Regression
Gm26802,0.3182752817093947,581,Logistic Regression
Selplg,0.3182645028425872,582,Logistic Regression
Scrg1,0.31815287788580376,583,Logistic Regression
Fam101b,0.3180757834752709,584,Logistic Regression
Hey1,0.31784579083680686,585,Logistic Regression
Sncg,0.31747488429422194,586,Logistic Regression
Cd79a,0.3171880429755667,587,Logistic Regression
Fcgr1,0.31696191328965434,588,Logistic Regression
Vim,0.31645238804843584,589,Logistic Regression
Rdh12,0.31643238357340375,590,Logistic Regression
2810417H13Rik,0.31642450944214917,591,Logistic Regression
Isg20,0.316373012846025,592,Logistic Regression
Sod2,0.31636571075871983,593,Logistic Regression
Rgs1,0.3149399795379828,594,Logistic Regression
Cped1,0.3149042626974004,595,Logistic Regression
Gm26522,0.3147390601012142,596,Logistic Regression
Ptgs2,0.3143804599661118,597,Logistic Regression
Prr13,0.31429306444331606,598,Logistic Regression
Cndp2,0.31402743177163184,599,Logistic Regression
Pilrb2,0.3138205590239408,600,Logistic Regression
Cdkn1c,0.3137367795470004,601,Logistic Regression
Bhlhe41,0.31353832724894676,602,Logistic Regression
Ltbp4,0.31350093652426114,603,Logistic Regression
Dusp5,0.3134894327383082,604,Logistic Regression
Slc16a1,0.31334456319989495,605,Logistic Regression
Gpr34,0.31333048951290043,606,Logistic Regression
Aprt,0.31317320281503946,607,Logistic Regression
Stk17b,0.31284350081985957,608,Logistic Regression
Trf,0.31283235392814185,609,Logistic Regression
Spry2,0.31275585376707815,610,Logistic Regression
Igfbp7,0.3125306806854582,611,Logistic Regression
Lbh,0.3122343144787642,612,Logistic Regression
Slco1a4,0.3118680661352999,613,Logistic Regression
Serpine2,0.31177709001699877,614,Logistic Regression
Ccl11,0.3115451888941347,615,Logistic Regression
Gdf15,0.311530171726937,616,Logistic Regression
Nrp2,0.3111600262822701,617,Logistic Regression
H2-Q7,0.31097866969815335,618,Logistic Regression
Slc47a1,0.3109356029207685,619,Logistic Regression
Ccdc109b,0.3103291514650401,620,Logistic Regression
Plscr1,0.31008324670510384,621,Logistic Regression
Gm9946,0.31005150737799764,622,Logistic Regression
Runx1,0.3098492359679843,623,Logistic Regression
Lpar1,0.3098429123319716,624,Logistic Regression
Tm4sf1,0.30964678928733563,625,Logistic Regression
Grrp1,0.30884765785881324,626,Logistic Regression
Pam,0.30881043657915624,627,Logistic Regression
Aif1,0.30864244917777306,628,Logistic Regression
Sema3c,0.3084518634358448,629,Logistic Regression
Mx1,0.3083606503396182,630,Logistic Regression
Aebp1,0.3081923984144486,631,Logistic Regression
Hspa1b,0.3080455566052642,632,Logistic Regression
Gmfg,0.30787529096370625,633,Logistic Regression
Fgr,0.3078597222684336,634,Logistic Regression
Plpp3,0.3077712180724304,635,Logistic Regression
Arhgdib,0.30761225536964154,636,Logistic Regression
Trp53i11,0.30733401543309846,637,Logistic Regression
Cd69,0.30699019029403507,638,Logistic Regression
Ndufa4l2,0.3066950862105707,639,Logistic Regression
Tsc22d1,0.30662269393644376,640,Logistic Regression
Trem1,0.3057873366009913,641,Logistic Regression
Gpr35,0.3057192586276327,642,Logistic Regression
Fmo2,0.30555458073082203,643,Logistic Regression
Cdk6,0.30552415983123615,644,Logistic Regression
Slc19a1,0.30505847192001156,645,Logistic Regression
Bcl2a1a,0.3048424886688677,646,Logistic Regression
Igf2,0.3045380676970837,647,Logistic Regression
Matn2,0.3043436300806527,648,Logistic Regression
Tubb3,0.30398563157225217,649,Logistic Regression
Loxl2,0.30392794291427677,650,Logistic Regression
Tmem119,0.30391793512696796,651,Logistic Regression
Lmnb1,0.3038595661874511,652,Logistic Regression
Ercc1,0.30365300239893417,653,Logistic Regression
Rap2b,0.30354311662218364,654,Logistic Regression
Ptgds,0.30347234244280485,655,Logistic Regression
Xdh,0.3029253990512573,656,Logistic Regression
Synpo,0.3028382552614042,657,Logistic Regression
Slc13a4,0.3026653059476966,658,Logistic Regression
Naaa,0.3026624308712585,659,Logistic Regression
Efemp1,0.30254868835125215,660,Logistic Regression
Ndnf,0.3024096560595894,661,Logistic Regression
Gem,0.3023542386134036,662,Logistic Regression
H2-Ob,0.3023209517576208,663,Logistic Regression
Taldo1,0.30225736808506953,664,Logistic Regression
Mgll,0.3021804326463143,665,Logistic Regression
Sema3g,0.3018705618882471,666,Logistic Regression
Il1a,0.3018301108016532,667,Logistic Regression
Col18a1,0.3016649823381157,668,Logistic Regression
Il11,0.30161397202316864,669,Logistic Regression
Sphk1,0.3014249906850768,670,Logistic Regression
Rab20,0.30076946395970405,671,Logistic Regression
Nrros,0.30067605256068686,672,Logistic Regression
Ifi30,0.3002446081513442,673,Logistic Regression
Ano1,0.29982566793374726,674,Logistic Regression
Cks1b,0.2997628386172044,675,Logistic Regression
Bmp2k,0.29944410058579685,676,Logistic Regression
Slc5a6,0.2992874449753222,677,Logistic Regression
Ltf,0.29916623246060053,678,Logistic Regression
Col4a1,0.29911650659307515,679,Logistic Regression
Tgfb3,0.2990326955420994,680,Logistic Regression
Pllp,0.2990097853639313,681,Logistic Regression
Olfml3,0.2987427822286956,682,Logistic Regression
Hpgd,0.2987033851185161,683,Logistic Regression
S100b,0.29869754121744696,684,Logistic Regression
Crim1,0.2985372598370092,685,Logistic Regression
Rasl10b,0.29847315521269197,686,Logistic Regression
Hmgn2,0.298032588980265,687,Logistic Regression
Clec5a,0.29736805841331265,688,Logistic Regression
Rnd3,0.2973543530653811,689,Logistic Regression
Vwa1,0.2971420658545405,690,Logistic Regression
Gclm,0.29708396714874075,691,Logistic Regression
Lmna,0.29681574546781464,692,Logistic Regression
Akap12,0.2967282543309824,693,Logistic Regression
Thbd,0.29641752081548994,694,Logistic Regression
Ly6d,0.2962440680729844,695,Logistic Regression
Spint1,0.2962083743625418,696,Logistic Regression
Anln,0.29616004041186,697,Logistic Regression
Rbp1,0.2958800911435352,698,Logistic Regression
Slc40a1,0.29576739391978124,699,Logistic Regression
Tgfb2,0.29552649069030335,700,Logistic Regression
Qpct,0.29544100871275775,701,Logistic Regression
Pla2g7,0.2952109539312273,702,Logistic Regression
Fam43a,0.2950883935978232,703,Logistic Regression
Coro1a,0.29485611860580097,704,Logistic Regression
Ly86,0.2944765728763541,705,Logistic Regression
AB124611,0.2943322043916006,706,Logistic Regression
H2-Oa,0.2940170380194205,707,Logistic Regression
Atp1a2,0.2933317869036411,708,Logistic Regression
Hspe1,0.29324975584848295,709,Logistic Regression
Adrb2,0.2931866954686266,710,Logistic Regression
Gstm1,0.2931024005816966,711,Logistic Regression
Bcl2a1b,0.2930992101952064,712,Logistic Regression
Csrp2,0.2930114992650549,713,Logistic Regression
Pcsk1n,0.29299548072413856,714,Logistic Regression
Dpysl2,0.29280482199573804,715,Logistic Regression
Tesc,0.2926622038348672,716,Logistic Regression
Esm1,0.2923371309505737,717,Logistic Regression
Slc16a3,0.29220914399741754,718,Logistic Regression
Slc15a3,0.2920890170131084,719,Logistic Regression
Mthfd2,0.29182530059032513,720,Logistic Regression
Tshz2,0.2916600151504411,721,Logistic Regression
Perp,0.2915532510656458,722,Logistic Regression
Vegfc,0.2912302758776908,723,Logistic Regression
Atp1b1,0.2910506755381489,724,Logistic Regression
Ackr3,0.2903624304319481,725,Logistic Regression
Slc7a1,0.2900950551515141,726,Logistic Regression
Ndn,0.29003325378076505,727,Logistic Regression
Fam13a,0.28999704116457603,728,Logistic Regression
Klk6,0.2899819806496116,729,Logistic Regression
Cxcl1,0.28991970307561915,730,Logistic Regression
Gsta4,0.28963046015777605,731,Logistic Regression
Serpinf1,0.28955126842680184,732,Logistic Regression
Bex2,0.28937799125232,733,Logistic Regression
Cmpk2,0.2891378389956433,734,Logistic Regression
Frzb,0.2888859488245351,735,Logistic Regression
Slc26a2,0.28878444051932695,736,Logistic Regression
Fpr1,0.2877468556350663,737,Logistic Regression
Hacd2,0.28738688813034047,738,Logistic Regression
Sox4,0.28653296328622113,739,Logistic Regression
Pln,0.2863438568783329,740,Logistic Regression
Fmo1,0.2862175067284564,741,Logistic Regression
Prelp,0.28606881082655106,742,Logistic Regression
Gm5424,0.2860336761343286,743,Logistic Regression
Col15a1,0.2859421388031723,744,Logistic Regression
Hsp90aa1,0.28582310010769424,745,Logistic Regression
Rgs16,0.2858043580537842,746,Logistic Regression
Tinagl1,0.2851128995036543,747,Logistic Regression
Gria2,0.2851019339925553,748,Logistic Regression
Ccl17,0.28503008570558924,749,Logistic Regression
Higd1b,0.28498785856980274,750,Logistic Regression
Ldhb,0.2844923496728028,751,Logistic Regression
Eps8l2,0.28445968094159396,752,Logistic Regression
Cd180,0.28442332374948565,753,Logistic Regression
Hcst,0.28410047646368675,754,Logistic Regression
AI662270,0.28407512035928706,755,Logistic Regression
Kcne4,0.2840307011276227,756,Logistic Regression
Pira2,0.28362294986732417,757,Logistic Regression
Cebpb,0.28345619970661484,758,Logistic Regression
Mfsd2a,0.28311123676258443,759,Logistic Regression
Pirb,0.2830935721333367,760,Logistic Regression
Ccr1,0.2829221699587782,761,Logistic Regression
Pou2f2,0.2827643487330848,762,Logistic Regression
Insc,0.28253176305197164,763,Logistic Regression
Cycs,0.2824926125166396,764,Logistic Regression
Pilrb1,0.28237183515401,765,Logistic Regression
Cd93,0.2821075799293966,766,Logistic Regression
Gm5127,0.28179527209141464,767,Logistic Regression
A2m,0.28161576077038847,768,Logistic Regression
Hspa2,0.28105210217596566,769,Logistic Regression
Casq2,0.28097169926794757,770,Logistic Regression
Fam20c,0.28087981608059465,771,Logistic Regression
Adssl1,0.2808626675875978,772,Logistic Regression
Creg1,0.28044091471471205,773,Logistic Regression
Gimap3,0.27974630354651536,774,Logistic Regression
Gper1,0.2795567923088338,775,Logistic Regression
Kctd14,0.27932864109943784,776,Logistic Regression
Sorbs2,0.2792341662581452,777,Logistic Regression
Slc1a5,0.27915096566041175,778,Logistic Regression
Prrx1,0.27914369319954757,779,Logistic Regression
Hebp1,0.278738456451097,780,Logistic Regression
Treml4,0.2785507579472915,781,Logistic Regression
Cdk1,0.2785402875780043,782,Logistic Regression
Pld4,0.27853924112182726,783,Logistic Regression
Siglece,0.2785325525141774,784,Logistic Regression
Snx2,0.27815688073048195,785,Logistic Regression
Col4a2,0.27804200462896617,786,Logistic Regression
Tubb2b,0.2778479941267879,787,Logistic Regression
Dbi,0.2778008585716475,788,Logistic Regression
Clu,0.2777786563571437,789,Logistic Regression
Cst3,0.2776733872037712,790,Logistic Regression
Rem1,0.27765751491030743,791,Logistic Regression
Rrm2,0.2774843803960358,792,Logistic Regression
Gm6377,0.27713629210089946,793,Logistic Regression
Hmcn1,0.277083896697473,794,Logistic Regression
Ptger4,0.2768968744885334,795,Logistic Regression
Pdlim4,0.27688054473446694,796,Logistic Regression
Slc11a1,0.2768738038064705,797,Logistic Regression
Lck,0.27679640226830615,798,Logistic Regression
Prtn3,0.2767286064649919,799,Logistic Regression
Pik3r1,0.27670222836587327,800,Logistic Regression
Pmaip1,0.27659176805545055,801,Logistic Regression
Flrt2,0.2765083033992403,802,Logistic Regression
Lpcat2,0.2762942935229455,803,Logistic Regression
Uqcrq,0.27596676076290394,804,Logistic Regression
Hsd11b1,0.27589176639704616,805,Logistic Regression
Oas3,0.27583516985558815,806,Logistic Regression
Sox17,0.2757545922571247,807,Logistic Regression
Cd68,0.27570653503507736,808,Logistic Regression
Osgin1,0.2754434720150256,809,Logistic Regression
Slc6a9,0.27543649343195303,810,Logistic Regression
Zfp691,0.27527944826403417,811,Logistic Regression
Gzmb,0.27518025449273104,812,Logistic Regression
Ndufa4,0.2750809122890137,813,Logistic Regression
Odc1,0.2750453609968623,814,Logistic Regression
Crispld1,0.2749457212535846,815,Logistic Regression
Arl5c,0.27458543094013027,816,Logistic Regression
Rtn4,0.2744440604051148,817,Logistic Regression
Fhl2,0.27407385368313886,818,Logistic Regression
Rasl11a,0.27390955152947166,819,Logistic Regression
Palld,0.2737778530285811,820,Logistic Regression
St3gal4,0.273531531305459,821,Logistic Regression
Pth1r,0.2733533233927395,822,Logistic Regression
Adh1,0.27322732799202315,823,Logistic Regression
Maf,0.27312238202744016,824,Logistic Regression
C1qb,0.2731044595276516,825,Logistic Regression
Eno1,0.2730265225010502,826,Logistic Regression
Lbp,0.2729367407371225,827,Logistic Regression
Gusb,0.27274848449477185,828,Logistic Regression
Pgf,0.27271601527467243,829,Logistic Regression
Cnn2,0.27247343499634713,830,Logistic Regression
Slco3a1,0.27237659340320686,831,Logistic Regression
Pydc3,0.2723732229099089,832,Logistic Regression
Adrbk2,0.27207521228267356,833,Logistic Regression
Mpped2,0.2716946851165382,834,Logistic Regression
Slc38a2,0.2716913715414913,835,Logistic Regression
Tgif1,0.2716459653427012,836,Logistic Regression
Cpe,0.27148904677211605,837,Logistic Regression
Pde4b,0.27145005559569624,838,Logistic Regression
Gde1,0.27142924190280493,839,Logistic Regression
Bgn,0.27136833994220966,840,Logistic Regression
Fcgr2b,0.2711803551026527,841,Logistic Regression
Trim30b,0.27111271389044533,842,Logistic Regression
Pdgfra,0.27096772075376463,843,Logistic Regression
Ltc4s,0.27086101951096797,844,Logistic Regression
Prdx5,0.2704759085556825,845,Logistic Regression
Cmip,0.27047227735739543,846,Logistic Regression
Ctsw,0.2703855889963129,847,Logistic Regression
Arg2,0.270351782463592,848,Logistic Regression
Mrgpra2b,0.2701527292336604,849,Logistic Regression
Synm,0.26998086385817427,850,Logistic Regression
Atp5e,0.26981698161939477,851,Logistic Regression
Spint2,0.2697532192359406,852,Logistic Regression
Ifngr1,0.2696136517764181,853,Logistic Regression
Plxdc2,0.2695684801519815,854,Logistic Regression
Ccl22,0.26953745182463573,855,Logistic Regression
Degs2,0.2694342912587115,856,Logistic Regression
Sdpr,0.2693817252508536,857,Logistic Regression
Ptpn18,0.2691221514705242,858,Logistic Regression
Atp5l,0.26912150187991235,859,Logistic Regression
H2-Q6,0.2688308796836969,860,Logistic Regression
Smim3,0.26873616448707405,861,Logistic Regression
Cd302,0.268560289150974,862,Logistic Regression
Emilin1,0.26824578830366597,863,Logistic Regression
Uqcr11,0.2681703191335419,864,Logistic Regression
Lmo4,0.2681210698852727,865,Logistic Regression
Dmp1,0.26792227377608996,866,Logistic Regression
Nr2f2,0.26784985623174534,867,Logistic Regression
Pcolce,0.2676288507720377,868,Logistic Regression
Plek,0.2675533740050202,869,Logistic Regression
Plp2,0.267330842163493,870,Logistic Regression
Ndrg1,0.26727606697583267,871,Logistic Regression
Sox11,0.26725074202242555,872,Logistic Regression
Thy1,0.26713710434027715,873,Logistic Regression
Cd2,0.2668018828090739,874,Logistic Regression
Asph,0.26657180096392835,875,Logistic Regression
Scg5,0.26642305117852993,876,Logistic Regression
Tubb2a,0.2663622984490319,877,Logistic Regression
Enah,0.2659549660953164,878,Logistic Regression
Frmd4a,0.2658753485711776,879,Logistic Regression
Rasgrp2,0.2657660096304369,880,Logistic Regression
Ptpn22,0.26563058808955076,881,Logistic Regression
C1qa,0.2655343960708831,882,Logistic Regression
Cx3cr1,0.2649666064180671,883,Logistic Regression
Cdk2ap2,0.2648239276440196,884,Logistic Regression
Fcrls,0.26480943594918105,885,Logistic Regression
Abi3,0.2642741879890401,886,Logistic Regression
Spon1,0.26423821572815953,887,Logistic Regression
Csf3r,0.2642241433930638,888,Logistic Regression
Ptprc,0.2642050104319256,889,Logistic Regression
Insig1,0.26373140403681694,890,Logistic Regression
Gpr132,0.2635121180457997,891,Logistic Regression
Asns,0.2631382041976714,892,Logistic Regression
Itgam,0.2630805960807178,893,Logistic Regression
Slfn2,0.2625009247598858,894,Logistic Regression
Clasp2,0.26248232761615087,895,Logistic Regression
Agpat9,0.2624821393779311,896,Logistic Regression
Ptgs1,0.2624536048035129,897,Logistic Regression
Sat1,0.2623849470111455,898,Logistic Regression
Zfp36l2,0.26234375815753236,899,Logistic Regression
Kcna5,0.2619073361156357,900,Logistic Regression
Col27a1,0.26182418134133145,901,Logistic Regression
RP23-6I17.1,0.2616643011643129,902,Logistic Regression
Col6a1,0.2612292620960843,903,Logistic Regression
Sept4,0.2612215052899536,904,Logistic Regression
Hes1,0.26110614741664295,905,Logistic Regression
Ccnd1,0.26103199121346643,906,Logistic Regression
Myct1,0.260980472162541,907,Logistic Regression
Id1,0.2605611798332522,908,Logistic Regression
Dpysl3,0.2605556930736651,909,Logistic Regression
Paqr6,0.2603785605238207,910,Logistic Regression
Tmod1,0.2601683546437574,911,Logistic Regression
Inmt,0.25969490110974297,912,Logistic Regression
Stab1,0.259652382392477,913,Logistic Regression
Mafb,0.2595676983625814,914,Logistic Regression
Pde1a,0.2595045845863482,915,Logistic Regression
Jag1,0.2593078723951541,916,Logistic Regression
Cox7b,0.25928662747149284,917,Logistic Regression
Cox7c,0.2592228104843958,918,Logistic Regression
Hacd4,0.25879066639137804,919,Logistic Regression
Lilra5,0.25851667092368535,920,Logistic Regression
Cox4i2,0.2584406390458295,921,Logistic Regression
Myof,0.2583448471999691,922,Logistic Regression
Dusp6,0.2583272669562377,923,Logistic Regression
Asf1b,0.25766889963365835,924,Logistic Regression
Bace2,0.2576244336116992,925,Logistic Regression
Ceacam10,0.25747926542668276,926,Logistic Regression
Lgmn,0.25745850293024053,927,Logistic Regression
Il4i1,0.2573246344702706,928,Logistic Regression
Loxl1,0.2572317095668781,929,Logistic Regression
Ccdc3,0.2571733391185166,930,Logistic Regression
Stap1,0.2568971139461559,931,Logistic Regression
Rel,0.2566419242239338,932,Logistic Regression
Htra3,0.256524622102585,933,Logistic Regression
C1qtnf9,0.25650180138665274,934,Logistic Regression
Phactr3,0.2564014257149136,935,Logistic Regression
Tarm1,0.2563858970045562,936,Logistic Regression
Fcna,0.2560872305715959,937,Logistic Regression
Tnip3,0.2560530662492137,938,Logistic Regression
Slamf8,0.256046945992899,939,Logistic Regression
C3,0.25603186903540504,940,Logistic Regression
Gadd45a,0.2558368728828346,941,Logistic Regression
Lat2,0.2557767439413309,942,Logistic Regression
Dgat2,0.2557230311706716,943,Logistic Regression
Ppfia4,0.2555874513126847,944,Logistic Regression
Gstm7,0.2555641293622928,945,Logistic Regression
Pycard,0.25540702743327576,946,Logistic Regression
Serpinb6b,0.2552892143278451,947,Logistic Regression
Car14,0.2552347746390133,948,Logistic Regression
Itih3,0.2552138505853747,949,Logistic Regression
1600010M07Rik,0.25516683522291495,950,Logistic Regression
Col1a1,0.255141492634965,951,Logistic Regression
Ctla2b,0.25511829394861935,952,Logistic Regression
Ddit4l,0.25490047499153784,953,Logistic Regression
Irx3,0.25477027940888486,954,Logistic Regression
Bicc1,0.25470685491629336,955,Logistic Regression
Aldh1a2,0.25466141108746837,956,Logistic Regression
Mrap,0.2545736264397845,957,Logistic Regression
Ctsa,0.2545204411617622,958,Logistic Regression
S100a1,0.25431991937586296,959,Logistic Regression
Col1a2,0.25419894715138824,960,Logistic Regression
Slc30a10,0.25417633490823477,961,Logistic Regression
Mrps6,0.25404475161288914,962,Logistic Regression
Basp1,0.2537496349372375,963,Logistic Regression
Rgs10,0.25363413885382496,964,Logistic Regression
Rmst,0.25356062033867205,965,Logistic Regression
Adamtsl1,0.25306805959482614,966,Logistic Regression
Sept1,0.25292801536733084,967,Logistic Regression
Mmp14,0.2527350379247336,968,Logistic Regression
Rgs2,0.25263920899434705,969,Logistic Regression
St5,0.25258398820265493,970,Logistic Regression
Dusp23,0.25258158649333834,971,Logistic Regression
Adpgk,0.252441807263399,972,Logistic Regression
Itga8,0.2522686582454574,973,Logistic Regression
Procr,0.25181563096534826,974,Logistic Regression
Bmp4,0.25147716629894556,975,Logistic Regression
B4galnt1,0.2513815660219863,976,Logistic Regression
Vegfa,0.2513539587154024,977,Logistic Regression
Cd7,0.2512218270287251,978,Logistic Regression
Fam180a,0.25108990491080757,979,Logistic Regression
Auts2,0.25074258252290194,980,Logistic Regression
Dmkn,0.2506086236573041,981,Logistic Regression
Ica1l,0.250552208618657,982,Logistic Regression
Cntfr,0.2503024758023586,983,Logistic Regression
Tspan15,0.25024900921643173,984,Logistic Regression
Ace,0.25011884405675266,985,Logistic Regression
Milr1,0.2500287758887777,986,Logistic Regression
Mcm5,0.24989194107770815,987,Logistic Regression
Fmod,0.2496821419491452,988,Logistic Regression
Nostrin,0.24924871737301466,989,Logistic Regression
Prdx6,0.24921903027859196,990,Logistic Regression
Gfra2,0.2489545396846762,991,Logistic Regression
Tbx3os1,0.24879014252681167,992,Logistic Regression
Lfng,0.24874760765178486,993,Logistic Regression
Ece1,0.24869342099719902,994,Logistic Regression
Top2a,0.24848347660032058,995,Logistic Regression
Ccr5,0.24809801623261557,996,Logistic Regression
Cox6c,0.2480325242673446,997,Logistic Regression
Gjb2,0.2477667331138354,998,Logistic Regression
1500009L16Rik,0.2477526142298065,999,Logistic Regression
Cdkn2b,0.24760825517194437,1000,Logistic Regression
Upk1b,0.24746257585252635,1001,Logistic Regression
Errfi1,0.2474324186725324,1002,Logistic Regression
Tgfbr1,0.24718205491223738,1003,Logistic Regression
Hba-a1,0.24710147239821026,1004,Logistic Regression
Cd82,0.24700249529184065,1005,Logistic Regression
Timp2,0.24669475223642773,1006,Logistic Regression
Gm4951,0.24658388878373297,1007,Logistic Regression
Ly6a,0.24637990335122742,1008,Logistic Regression
Enpp1,0.24624712255186307,1009,Logistic Regression
Tpd52l1,0.24619861545401256,1010,Logistic Regression
Tmem88,0.2460800958144162,1011,Logistic Regression
Ndufa12,0.24597785588947632,1012,Logistic Regression
Selenbp1,0.24545818100609543,1013,Logistic Regression
Gm5483,0.24543332043075602,1014,Logistic Regression
S100a16,0.2453293925173491,1015,Logistic Regression
Gm14964,0.24519575464182025,1016,Logistic Regression
Nsg1,0.24518861018089552,1017,Logistic Regression
Plac9b,0.24513914335593803,1018,Logistic Regression
Foxc2,0.24510755225453856,1019,Logistic Regression
Cpne8,0.245063970725205,1020,Logistic Regression
Atpif1,0.24498994457057877,1021,Logistic Regression
Etnppl,0.24487269240994153,1022,Logistic Regression
Ifi44,0.24483735431887071,1023,Logistic Regression
Atp5g1,0.24481964340499462,1024,Logistic Regression
Hist1h2bc,0.2446153190762198,1025,Logistic Regression
Steap4,0.24446725600485478,1026,Logistic Regression
Gas1,0.2444010315547444,1027,Logistic Regression
Cdh11,0.24427602933384043,1028,Logistic Regression
Tma16,0.24427478726614574,1029,Logistic Regression
Phgdh,0.24426084758326536,1030,Logistic Regression
Dhx58os,0.24393381022268454,1031,Logistic Regression
Rftn1,0.24379932487572506,1032,Logistic Regression
Lrrc25,0.24371149459279842,1033,Logistic Regression
Gm13889,0.2436640505666519,1034,Logistic Regression
Siglecg,0.24329438454656616,1035,Logistic Regression
Dclk1,0.24326378629947473,1036,Logistic Regression
Tbc1d4,0.242863773098819,1037,Logistic Regression
Bcl11a,0.24284149872352812,1038,Logistic Regression
AI839979,0.24268937416954445,1039,Logistic Regression
Ifitm10,0.2426818647183039,1040,Logistic Regression
Myo5a,0.24258448549956851,1041,Logistic Regression
Grem2,0.24246598962131022,1042,Logistic Regression
Bin2,0.2422763507904121,1043,Logistic Regression
Abhd12,0.24204879986970257,1044,Logistic Regression
Nrarp,0.24199247909746727,1045,Logistic Regression
Lin7a,0.24190457023466658,1046,Logistic Regression
Tnfrsf9,0.2418681091306411,1047,Logistic Regression
Kcnk2,0.24172238080460595,1048,Logistic Regression
Gjb6,0.24149143574767393,1049,Logistic Regression
Hexa,0.24141718959977757,1050,Logistic Regression
Chst2,0.24140350054404838,1051,Logistic Regression
Cdca8,0.24132045296572244,1052,Logistic Regression
Ptges,0.24127326401599472,1053,Logistic Regression
Gpx8,0.24124085658307132,1054,Logistic Regression
Sema4b,0.24114024786019742,1055,Logistic Regression
Atp5o,0.24105165091294567,1056,Logistic Regression
Islr2,0.24104941046532552,1057,Logistic Regression
Wtip,0.24059163795410066,1058,Logistic Regression
Opalin,0.2404008296406529,1059,Logistic Regression
Inhba,0.2402381058082476,1060,Logistic Regression
Gsto1,0.24023761018889,1061,Logistic Regression
Gpx4,0.24009267897549222,1062,Logistic Regression
Spn,0.2400409939275476,1063,Logistic Regression
Usmg5,0.2398740572286192,1064,Logistic Regression
Rras2,0.23980690467145233,1065,Logistic Regression
Birc5,0.23973482036456692,1066,Logistic Regression
Hist1h1c,0.2395599987018132,1067,Logistic Regression
2010107E04Rik,0.23954642681369118,1068,Logistic Regression
Tmeff2,0.23952376744001647,1069,Logistic Regression
Ms4a1,0.23920739555067702,1070,Logistic Regression
Nr2f1,0.23917759495679755,1071,Logistic Regression
Agpat5,0.23912478033047876,1072,Logistic Regression
Cadm1,0.2388710262993177,1073,Logistic Regression
Nos1,0.2387479054085193,1074,Logistic Regression
Gstt1,0.23874007493105912,1075,Logistic Regression
Unc119,0.2385659204503395,1076,Logistic Regression
Smad7,0.238474905768698,1077,Logistic Regression
Stfa2l1,0.2384653972353213,1078,Logistic Regression
Serpina3g,0.23842941630243217,1079,Logistic Regression
Eps8,0.23820432861561805,1080,Logistic Regression
Batf3,0.23809342127417596,1081,Logistic Regression
Nav2,0.23793925043371203,1082,Logistic Regression
Klre1,0.2378999630785706,1083,Logistic Regression
Cox5b,0.23777363005810806,1084,Logistic Regression
Dok3,0.2374527050647243,1085,Logistic Regression
Grn,0.237148013838151,1086,Logistic Regression
Zcchc18,0.23710351727343665,1087,Logistic Regression
Mest,0.2370266737693775,1088,Logistic Regression
S1pr3,0.23694636846130565,1089,Logistic Regression
Rgs17,0.23692742937344968,1090,Logistic Regression
Islr,0.2367884804087333,1091,Logistic Regression
Rhoj,0.23674140701445484,1092,Logistic Regression
Adamts2,0.23663472479144668,1093,Logistic Regression
Tslp,0.2365822245927291,1094,Logistic Regression
Cacnb3,0.2365050740180988,1095,Logistic Regression
Cd200r1,0.23640709301670546,1096,Logistic Regression
Ang,0.2363445030397813,1097,Logistic Regression
Pde4d,0.23634331448231788,1098,Logistic Regression
Cela1,0.23601784910732446,1099,Logistic Regression
Ly6c1,0.23600845713700808,1100,Logistic Regression
Postn,0.23583739457495756,1101,Logistic Regression
Tmx4,0.23580073436751212,1102,Logistic Regression
Tmem123,0.2354929138286967,1103,Logistic Regression
Fam107a,0.23521178309468108,1104,Logistic Regression
Lmo1,0.23509824547216737,1105,Logistic Regression
Runx3,0.23498825922187663,1106,Logistic Regression
Ngfrap1,0.2347970951891603,1107,Logistic Regression
Cd86,0.23468028778745842,1108,Logistic Regression
Tubb4b,0.2341594933135111,1109,Logistic Regression
Adk,0.23407922703959122,1110,Logistic Regression
Tnik,0.23406595637103758,1111,Logistic Regression
Sept7,0.23404581960384066,1112,Logistic Regression
Ifi27,0.23393279047194188,1113,Logistic Regression
Hist4h4,0.23379816690462535,1114,Logistic Regression
P2ry13,0.23367061550453858,1115,Logistic Regression
Vsir,0.23365974267265163,1116,Logistic Regression
Fxyd1,0.23361803748173668,1117,Logistic Regression
