gene,importance,rank,method
Socs3,0.018406218677350643,392,scBERT
Smim5,0.01838544605531627,393,scBERT
Tgfbi,0.018380751118516857,394,scBERT
Alpl,0.01836840355064613,395,scBERT
Scimp,0.018351741085796673,396,scBERT
Paqr6,0.018350061091419963,397,scBERT
C4b,0.01833535116318919,398,scBERT
Cstb,0.01833003447309498,399,scBERT
Pilra,0.018328416578331393,400,scBERT
Sdc1,0.018317227346728894,401,scBERT
Acp5,0.018312435161715025,402,scBERT
Fgl2,0.01828881459849763,403,scBERT
Egr1,0.018264984879342628,404,scBERT
Lbp,0.018264107892928,405,scBERT
Rrm2,0.018244453311055408,406,scBERT
Ccl3,0.018243399837079594,407,scBERT
Sparcl1,0.01824179721690689,408,scBERT
Gpx3,0.018227513026309688,409,scBERT
H2-Q6,0.018220339160900278,410,scBERT
Nr4a2,0.01821441699989058,411,scBERT
Ogn,0.01819869831699759,412,scBERT
Plin2,0.01818636662727181,413,scBERT
Lmo4,0.0181857433815455,414,scBERT
Uchl1,0.018159672979475135,415,scBERT
Srxn1,0.01815850670432842,416,scBERT
Thrsp,0.018128630576062097,417,scBERT
Fkbp1a,0.01812348665835957,418,scBERT
Higd1b,0.018084531829560678,419,scBERT
Clec4a1,0.018068002880210522,420,scBERT
Esd,0.01805457595473464,421,scBERT
Igf1,0.018024897911435096,422,scBERT
H2-DMb1,0.01800760180850715,423,scBERT
Gimap4,0.01799849027670599,424,scBERT
Ncam1,0.017989797484068506,425,scBERT
Pi15,0.017979514603526436,426,scBERT
S100a9,0.017972560997717126,427,scBERT
Lsp1,0.017945663348337523,428,scBERT
Cd52,0.01794475637260358,429,scBERT
Frzb,0.0179358753691181,430,scBERT
Mfsd2a,0.017919533553123677,431,scBERT
Ccl2,0.017909022403309275,432,scBERT
H2-Q10,0.01789312114326152,433,scBERT
Art3,0.017884608077064594,434,scBERT
Serpine2,0.017850172264386257,435,scBERT
Efemp1,0.017793279821647447,436,scBERT
Il4ra,0.017787243462308717,437,scBERT
Atp1a2,0.01776717577091946,438,scBERT
Hey1,0.017758384067037458,439,scBERT
